depth,TempInSitu,Serial,SalinityInSitu_1pCal
01/15/2021 11:08:52,29.16,316,33.60056329
01/15/2021 11:09:02,29.15,316,33.63367546
01/15/2021 11:09:12,29.14,316,33.60809485
01/15/2021 11:09:22,29.15,316,33.62717432
01/15/2021 11:09:32,29.16,316,33.63315612
01/15/2021 11:09:42,29.12,316,33.6547547
01/15/2021 11:09:52,29.14,316,33.63419745
01/15/2021 11:10:02,29.11,316,33.66829391
01/15/2021 11:10:12,29.11,316,33.66178664
01/15/2021 11:10:22,29.12,316,33.67752872
01/15/2021 11:10:32,29.11,316,33.6944178
01/15/2021 11:10:42,29.11,316,33.66178768
01/15/2021 11:10:52,29.12,316,33.68738059
01/15/2021 11:11:02,29.11,316,33.71719988
01/15/2021 11:11:12,29.1,316,33.72424551
01/15/2021 11:11:22,29.09,316,33.70850279
01/15/2021 11:11:32,29.1,316,33.69486004
01/15/2021 11:11:42,29.09,316,33.73129431
01/15/2021 11:11:52,29.09,316,33.74766577
01/15/2021 11:12:02,29.09,316,33.7411537
01/15/2021 11:12:12,29.09,316,33.76403885
01/15/2021 11:12:22,29.09,316,33.76403919
01/15/2021 11:12:32,29.09,316,33.75752662
01/15/2021 11:12:42,29.09,316,33.74115509
01/15/2021 11:12:52,29.09,316,33.75752731
01/15/2021 11:13:02,29.1,316,33.75047427
01/15/2021 11:13:12,29.1,316,33.75047462
01/15/2021 11:13:22,29.08,316,33.76458423
01/15/2021 11:13:32,29.08,316,33.73509169
01/15/2021 11:13:42,29.08,316,33.78096159
01/15/2021 11:13:52,29.08,316,33.78096194
01/15/2021 11:14:02,29.08,316,33.78096228
01/15/2021 11:14:12,29.05,316,33.81528454
01/15/2021 11:14:22,29.06,316,33.78848129
01/15/2021 11:14:32,29.05,316,33.81528524
01/15/2021 11:14:42,29.04,316,33.82235776
01/15/2021 11:14:52,29.06,316,33.79509027
01/15/2021 11:15:02,29.06,316,33.77870692
01/15/2021 11:15:12,29.05,316,33.77264364
01/15/2021 11:15:22,29.06,316,33.80160894
01/15/2021 11:15:32,29.06,316,33.78848372
01/15/2021 11:15:42,29.05,316,33.79554951
01/15/2021 11:15:52,29.06,316,33.79835115
01/15/2021 11:16:02,29.06,316,33.77210157
01/15/2021 11:16:12,29.05,316,33.80215992
01/15/2021 11:16:22,29.05,316,33.77916419
01/15/2021 11:16:32,29.04,316,33.80261918
01/15/2021 11:16:42,29.04,316,33.80923031
01/15/2021 11:16:52,29.03,316,33.8163025
01/15/2021 11:17:02,29.03,316,33.81630285
01/15/2021 11:17:12,29.05,316,33.80542149
01/15/2021 11:17:22,29.04,316,33.79284096
01/15/2021 11:17:32,29.03,316,33.80969169
01/15/2021 11:17:42,29.03,316,33.84909659
01/15/2021 11:17:52,29.03,316,33.79991032
01/15/2021 11:18:02,29.04,316,33.80923309
01/15/2021 11:18:12,29.03,316,33.81630528
01/15/2021 11:18:22,29.03,316,33.81630563
01/15/2021 11:18:32,29.03,316,33.79991171
01/15/2021 11:18:42,29.01,316,33.84024452
01/15/2021 11:18:52,29,316,33.86046983
01/15/2021 11:19:02,29,316,33.84732665
01/15/2021 11:19:12,29,316,33.82439575
01/15/2021 11:19:22,28.97,316,33.83575549
01/15/2021 11:19:32,28.99,316,33.85441162
01/15/2021 11:19:42,28.99,316,33.84462073
01/15/2021 11:19:52,28.99,316,33.83800318
01/15/2021 11:20:02,28.97,316,33.87520927
01/15/2021 11:20:12,28.98,316,33.82214743
01/15/2021 11:20:22,28.98,316,33.85170644
01/15/2021 11:20:32,28.98,316,33.83203078
01/15/2021 11:20:42,28.98,316,33.83855937
01/15/2021 11:20:52,28.99,316,33.83147823
01/15/2021 11:21:02,28.99,316,33.86103317
01/15/2021 11:21:12,28.99,316,33.90047627
01/15/2021 11:21:22,29.01,316,33.84686566
01/15/2021 11:21:32,29.01,316,33.85674442
01/15/2021 11:21:42,29.03,316,33.83596927
01/15/2021 11:21:52,29.03,316,33.80317931
01/15/2021 11:22:02,29,316,33.84733292
01/15/2021 11:22:12,29,316,33.81787659
01/15/2021 11:22:22,29,316,33.83428153
01/15/2021 11:22:32,28.98,316,33.86150432
01/15/2021 11:22:42,28.99,316,33.8150747
01/15/2021 11:22:52,28.98,316,33.8385639
01/15/2021 11:23:02,28.99,316,33.85441893
01/15/2021 11:23:12,28.98,316,33.84844801
01/15/2021 11:23:22,28.97,316,33.82270537
01/15/2021 11:23:32,28.97,316,33.85553483
01/15/2021 11:23:42,28.98,316,33.86150676
01/15/2021 11:23:52,28.97,316,33.8325002
01/15/2021 11:24:02,28.95,316,33.88940584
01/15/2021 11:24:12,28.95,316,33.85329369
01/15/2021 11:24:22,28.97,316,33.83250124
01/15/2021 11:24:32,28.95,316,33.85329439
01/15/2021 11:24:42,28.94,316,33.86038482
01/15/2021 11:24:52,28.93,316,33.89697884
01/15/2021 11:25:02,28.94,316,33.86038552
01/15/2021 11:25:12,28.92,316,33.89100641
01/15/2021 11:25:22,28.93,316,33.87401407
01/15/2021 11:25:32,28.9,316,33.91175188
01/15/2021 11:25:42,28.93,316,33.84115891
01/15/2021 11:25:52,28.89,316,33.86953196
01/15/2021 11:26:02,28.9,316,33.8723343
01/15/2021 11:26:12,28.9,316,33.88541283
01/15/2021 11:26:22,28.93,316,33.890446
01/15/2021 11:26:32,28.92,316,33.86468091
01/15/2021 11:26:42,28.92,316,33.87457668
01/15/2021 11:26:52,28.9,316,33.88877472
01/15/2021 11:27:02,28.9,316,33.90521502
01/15/2021 11:27:12,28.92,316,33.85487812
01/15/2021 11:27:22,28.89,316,33.89587837
01/15/2021 11:27:32,28.88,316,33.91606866
01/15/2021 11:27:42,28.92,316,33.88111545
01/15/2021 11:27:52,28.9,316,33.90521676
01/15/2021 11:28:02,28.9,316,33.9348304
01/15/2021 11:28:12,28.88,316,33.92597508
01/15/2021 11:28:22,28.89,316,33.92540698
01/15/2021 11:28:32,28.88,316,33.91943296
01/15/2021 11:28:42,28.9,316,33.91175851
01/15/2021 11:28:52,28.92,316,33.87458121
01/15/2021 11:29:02,28.92,316,33.90744858
01/15/2021 11:29:12,28.93,316,33.91015126
01/15/2021 11:29:22,28.93,316,33.8839165
01/15/2021 11:29:32,28.98,316,33.83531369
01/15/2021 11:29:42,29.04,316,33.7928667
01/15/2021 11:29:52,29.09,316,33.77719259
01/15/2021 11:30:02,29.09,316,33.81329126
01/15/2021 11:30:12,29.1,316,33.7766478
01/15/2021 11:30:22,29.03,316,33.83924856
01/15/2021 11:30:32,29,316,33.82768222
01/15/2021 11:30:42,28.87,316,33.91664181
01/15/2021 11:30:52,28.84,316,33.93798432
01/15/2021 11:31:02,28.82,316,33.95222534
01/15/2021 11:31:12,28.84,316,33.89851844
01/15/2021 11:31:22,28.83,316,33.93518951
01/15/2021 11:31:32,28.84,316,33.95444745
01/15/2021 11:31:42,28.87,316,33.91010018
01/15/2021 11:31:52,28.87,316,33.92655111
01/15/2021 11:32:02,28.87,316,33.91010088
01/15/2021 11:32:12,28.88,316,33.90953592
01/15/2021 11:32:22,28.88,316,33.90299395
01/15/2021 11:32:32,28.87,316,33.94627671
01/15/2021 11:32:42,28.87,316,33.916646
01/15/2021 11:32:52,28.87,316,33.95618564
01/15/2021 11:33:02,28.88,316,33.94243402
01/15/2021 11:33:12,28.87,316,33.95945889
01/15/2021 11:33:22,28.86,316,33.94021357
01/15/2021 11:33:32,28.87,316,33.96273219
01/15/2021 11:33:42,28.87,316,33.97591434
01/15/2021 11:33:52,28.87,316,33.94300715
01/15/2021 11:34:02,28.89,316,33.90570376
01/15/2021 11:34:12,28.88,316,33.94570821
01/15/2021 11:34:22,28.88,316,33.96879394
01/15/2021 11:34:32,28.88,316,33.93916548
01/15/2021 11:34:42,28.88,316,33.93916583
01/15/2021 11:34:52,28.89,316,33.9847586
01/15/2021 11:35:02,28.87,316,33.92982983
01/15/2021 11:35:12,28.89,316,33.94522907
01/15/2021 11:35:22,28.89,316,33.93859634
01/15/2021 11:35:32,28.87,316,33.93964746
01/15/2021 11:35:42,28.88,316,33.93916792
01/15/2021 11:35:52,28.88,316,33.90627241
01/15/2021 11:36:02,28.88,316,33.94571205
01/15/2021 11:36:12,28.88,316,33.93253486
01/15/2021 11:36:22,28.88,316,33.95561916
01/15/2021 11:36:32,28.88,316,33.95561951
01/15/2021 11:36:42,28.88,316,33.95234796
01/15/2021 11:36:52,28.89,316,33.90898027
01/15/2021 11:37:02,28.88,316,33.93253661
01/15/2021 11:37:12,28.89,316,33.93860018
01/15/2021 11:37:22,28.89,316,33.9123428
01/15/2021 11:37:32,28.9,316,33.89206677
01/15/2021 11:37:42,28.88,316,33.92272354
01/15/2021 11:37:52,28.89,316,33.89917078
01/15/2021 11:38:02,28.89,316,33.91561488
01/15/2021 11:38:12,28.9,316,33.89533794
01/15/2021 11:38:22,28.89,316,33.93860262
01/15/2021 11:38:32,28.9,316,33.90187834
01/15/2021 11:38:42,28.9,316,33.91177945
01/15/2021 11:38:52,28.89,316,33.94850794
01/15/2021 11:39:02,28.88,316,33.91609275
01/15/2021 11:39:12,28.89,316,33.92542967
01/15/2021 11:39:22,28.87,316,33.94629102
01/15/2021 11:39:32,28.89,316,33.93206304
01/15/2021 11:39:42,28.89,316,33.90898621
01/15/2021 11:39:52,28.89,316,33.93860576
01/15/2021 11:40:02,28.89,316,33.94851038
01/15/2021 11:40:12,28.87,316,33.92984066
01/15/2021 11:40:22,28.9,316,33.95793202
01/15/2021 11:40:32,28.93,316,33.9530296
01/15/2021 11:40:42,28.93,316,33.95302995
01/15/2021 11:40:52,28.93,316,33.9464926
01/15/2021 11:41:02,28.94,316,33.98550486
01/15/2021 11:41:12,28.97,316,33.99065989
01/15/2021 11:41:22,29.04,316,33.92441499
01/15/2021 11:41:32,29.03,316,33.9645034
01/15/2021 11:41:42,29.05,316,33.95029884
01/15/2021 11:41:52,29.05,316,33.96017524
01/15/2021 11:42:02,29.05,316,33.95029953
01/15/2021 11:42:12,29.06,316,33.93658862
01/15/2021 11:42:22,29.09,316,33.96157454
01/15/2021 11:42:32,29.06,316,33.95307581
01/15/2021 11:42:42,29.05,316,33.98998915
01/15/2021 11:42:52,29.05,316,33.97340653
01/15/2021 11:43:02,29.05,316,33.97340688
01/15/2021 11:43:12,29.05,316,33.9899902
01/15/2021 11:43:22,29.05,316,34.00648418
01/15/2021 11:43:32,29.03,316,33.99759481
01/15/2021 11:43:42,29.04,316,33.98051444
01/15/2021 11:43:52,29.01,316,34.01182467
01/15/2021 11:44:02,29.03,316,33.98100627
01/15/2021 11:44:12,29.03,316,33.971126
01/15/2021 11:44:22,29.01,316,34.02506775
01/15/2021 11:44:32,29.03,316,33.97438997
01/15/2021 11:44:42,29.03,316,33.97774429
01/15/2021 11:44:52,29.03,316,33.99424331
01/15/2021 11:45:02,29.03,316,34.00086162
01/15/2021 11:45:12,29,316,33.99908003
01/15/2021 11:45:22,29.03,316,33.99424436
01/15/2021 11:45:32,29.03,316,34.00748084
01/15/2021 11:45:42,29.03,316,33.97439241
01/15/2021 11:45:52,29.03,316,33.99759969
01/15/2021 11:46:02,29.03,316,34.01410026
01/15/2021 11:46:12,29.01,316,34.02171565
01/15/2021 11:46:22,29,316,34.04870504
01/15/2021 11:46:32,28.97,316,34.06019918
01/15/2021 11:46:42,28.98,316,34.01994341
01/15/2021 11:46:52,28.99,316,33.99957716
01/15/2021 11:47:02,28.95,316,34.01807527
01/15/2021 11:47:12,28.98,316,33.996714
01/15/2021 11:47:22,28.99,316,34.00620114
01/15/2021 11:47:32,28.97,316,34.0138164
01/15/2021 11:47:42,28.95,316,34.01144854
01/15/2021 11:47:52,28.94,316,34.02520258
01/15/2021 11:48:02,28.94,316,33.99550778
01/15/2021 11:48:12,28.94,316,33.99550812
01/15/2021 11:48:22,28.93,316,33.99263974
01/15/2021 11:48:32,28.93,316,34.02570107
01/15/2021 11:48:42,28.94,316,33.98552091
01/15/2021 11:48:52,28.95,316,34.00818239
01/15/2021 11:49:02,28.97,316,33.97080231
01/15/2021 11:49:12,28.95,316,33.97840493
01/15/2021 11:49:22,28.97,316,34.01708772
01/15/2021 11:49:32,28.98,316,33.96369244
01/15/2021 11:49:42,28.95,316,33.96851111
01/15/2021 11:49:52,28.97,316,34.0038376
01/15/2021 11:50:02,28.98,316,33.95707067
01/15/2021 11:50:12,28.99,316,33.92357122
01/15/2021 11:50:22,28.97,316,33.94440011
01/15/2021 11:50:32,28.99,316,33.94007837
01/15/2021 11:50:42,28.98,316,33.95380609
01/15/2021 11:50:52,28.98,316,33.98683134
01/15/2021 11:51:02,28.98,316,33.99345543
01/15/2021 11:51:12,28.99,316,33.97309653
01/15/2021 11:51:22,28.99,316,33.94343598
01/15/2021 11:51:32,28.99,316,33.94996681
01/15/2021 11:51:42,28.98,316,33.96369697
01/15/2021 11:51:52,28.99,316,33.97309793
01/15/2021 11:52:02,28.98,316,33.95707485
01/15/2021 11:52:12,28.94,316,33.99878548
01/15/2021 11:52:22,28.95,316,33.96851669
01/15/2021 11:52:32,28.95,316,33.95199637
01/15/2021 11:52:42,28.95,316,33.92240795
01/15/2021 11:52:52,28.95,316,33.9224083
01/15/2021 11:53:02,28.95,316,33.95862368
01/15/2021 11:53:12,28.97,316,33.96418678
01/15/2021 11:53:22,28.98,316,33.94065757
01/15/2021 11:53:32,28.98,316,33.90437499
01/15/2021 11:53:42,28.95,316,33.94210517
01/15/2021 11:53:52,28.98,316,33.94392438
01/15/2021 11:54:02,28.99,316,33.9104294
01/15/2021 11:54:12,28.98,316,33.93068089
01/15/2021 11:54:22,28.99,316,33.9335562
01/15/2021 11:54:32,28.99,316,33.92358028
01/15/2021 11:54:42,28.97,316,33.96092325
01/15/2021 11:54:52,28.97,316,33.9377861
01/15/2021 11:55:02,28.97,316,33.90821042
01/15/2021 11:55:12,28.98,316,33.9538155
01/15/2021 11:55:22,28.97,316,33.94441056
01/15/2021 11:55:32,28.98,316,33.91753102
01/15/2021 11:55:42,28.98,316,33.914266
01/15/2021 11:55:52,28.97,316,33.91474393
01/15/2021 11:56:02,28.98,316,33.9142667
01/15/2021 11:56:12,28.98,316,33.95708356
01/15/2021 11:56:22,28.99,316,33.95659831
01/15/2021 11:56:32,29,316,33.94287278
01/15/2021 11:56:42,28.99,316,33.96648613
01/15/2021 11:56:52,29,316,33.95284885
01/15/2021 11:57:02,29,316,33.95937878
01/15/2021 11:57:12,29,316,33.94287417
01/15/2021 11:57:22,29,316,33.93634544
01/15/2021 11:57:32,29.01,316,33.94239143
01/15/2021 11:57:42,29,316,33.92972658
01/15/2021 11:57:52,29,316,33.92310758
01/15/2021 11:58:02,29.01,316,33.91274664
01/15/2021 11:58:12,28.99,316,33.94345026
01/15/2021 11:58:22,29,316,33.94287661
01/15/2021 11:58:32,29,316,33.95938192
01/15/2021 11:58:42,29,316,33.95938227
01/15/2021 11:58:52,29,316,33.92646466
01/15/2021 11:59:02,29,316,33.95938297
01/15/2021 11:59:12,29,316,33.9660038
01/15/2021 11:59:22,28.99,316,33.93356666
01/15/2021 11:59:32,28.99,316,33.95660493
01/15/2021 11:59:42,29,316,33.93961483
01/15/2021 11:59:52,29.01,316,33.94239631
01/15/2021 12:00:02,29.03,316,33.91170381
01/15/2021 12:00:12,29.01,316,33.91601473
01/15/2021 12:00:22,29.03,316,33.89521224
01/15/2021 12:00:32,29.04,316,33.91784064
01/15/2021 12:00:42,29.03,316,33.90518064
01/15/2021 12:00:52,29.03,316,33.93807771
01/15/2021 12:01:02,29.05,316,33.90739729
01/15/2021 12:01:12,29.03,316,33.93481569
01/15/2021 12:01:22,29.04,316,33.9673193
01/15/2021 12:01:32,29.04,316,33.93759587
01/15/2021 12:01:42,29.04,316,33.9112289
01/15/2021 12:01:52,29.06,316,33.91353262
01/15/2021 12:02:02,29.06,316,33.9003099
01/15/2021 12:02:12,29.08,316,33.89935616
01/15/2021 12:02:22,29.06,316,33.90031059
01/15/2021 12:02:32,29.08,316,33.89274806
01/15/2021 12:02:42,29.06,316,33.92340691
01/15/2021 12:02:52,29.09,316,33.89227272
01/15/2021 12:03:02,29.1,316,33.90826795
01/15/2021 12:03:12,29.1,316,33.86211638
01/15/2021 12:03:22,29.1,316,33.87532782
01/15/2021 12:03:32,29.12,316,33.87103459
01/15/2021 12:03:42,29.12,316,33.84797014
01/15/2021 12:03:52,29.11,316,33.84852953
01/15/2021 12:04:02,29.1,316,33.88845063
01/15/2021 12:04:12,29.11,316,33.88797528
01/15/2021 12:04:22,29.08,316,33.89936068
01/15/2021 12:04:32,29.09,316,33.86919654
01/15/2021 12:04:42,29.08,316,33.90597038
01/15/2021 12:04:52,29.08,316,33.90597073
01/15/2021 12:05:02,29.08,316,33.88288574
01/15/2021 12:05:12,29.06,316,33.90031651
01/15/2021 12:05:22,29.06,316,33.90031686
01/15/2021 12:05:32,29.1,316,33.88193819
01/15/2021 12:05:42,29.04,316,33.95083476
01/15/2021 12:05:52,29.09,316,33.89888656
01/15/2021 12:06:02,29.09,316,33.91201217
01/15/2021 12:06:12,29.03,316,33.94470506
01/15/2021 12:06:22,29.09,316,33.93183807
01/15/2021 12:06:32,29.08,316,33.955503
01/15/2021 12:06:42,29.06,316,33.9267666
01/15/2021 12:06:52,29.08,316,33.96211445
01/15/2021 12:07:02,29.06,316,33.96309195
01/15/2021 12:07:12,29.1,316,33.91488352
01/15/2021 12:07:22,29.12,316,33.93038942
01/15/2021 12:07:32,29.11,316,33.91440366
01/15/2021 12:07:42,29.05,316,34.00327243
01/15/2021 12:07:52,29.1,316,33.95118117
01/15/2021 12:08:02,29.14,316,33.89315676
01/15/2021 12:08:12,29.06,316,33.93329141
01/15/2021 12:08:22,29.09,316,33.97484849
01/15/2021 12:08:32,29.08,316,33.96872888
01/15/2021 12:08:42,29.08,316,34.02497597
01/15/2021 12:08:52,29,316,34.07533714
01/15/2021 12:09:02,29.08,316,34.01836396
01/15/2021 12:09:12,29.12,316,33.97337579
01/15/2021 12:09:22,29.17,316,33.92137407
01/15/2021 12:09:32,29.22,316,33.93882599
01/15/2021 12:09:42,29.21,316,33.92937703
01/15/2021 12:09:52,29.24,316,33.86861245
01/15/2021 12:10:02,29.25,316,33.88465233
01/15/2021 12:10:12,29.26,316,33.87091069
01/15/2021 12:10:22,29.26,316,33.86766293
01/15/2021 12:10:32,29.26,316,33.87424977
01/15/2021 12:10:42,29.26,316,33.91052457
01/15/2021 12:10:52,29.26,316,33.90068869
01/15/2021 12:11:02,29.26,316,33.87758924
01/15/2021 12:11:12,29.24,316,33.92142245
01/15/2021 12:11:22,29.24,316,33.9049022
01/15/2021 12:11:32,29.2,316,33.94974412
01/15/2021 12:11:42,29.19,316,33.93369571
01/15/2021 12:11:52,29.16,316,33.98805376
01/15/2021 12:12:02,29.21,316,33.91953588
01/15/2021 12:12:12,29.21,316,33.91953622
01/15/2021 12:12:22,29.19,316,33.95683232
01/15/2021 12:12:32,29.19,316,33.9237573
01/15/2021 12:12:42,29.16,316,33.93841009
01/15/2021 12:12:52,29.14,316,33.96579593
01/15/2021 12:13:02,29.12,316,33.95682316
01/15/2021 12:13:12,29.1,316,33.98758531
01/15/2021 12:13:22,29.1,316,33.99419501
01/15/2021 12:13:32,29.11,316,33.98048417
01/15/2021 12:13:42,29.1,316,33.97101862
01/15/2021 12:13:52,29.1,316,33.96115136
01/15/2021 12:14:02,29.12,316,33.97999239
01/15/2021 12:14:12,29.17,316,33.91153136
01/15/2021 12:14:22,29.28,316,33.84696916
01/15/2021 12:14:32,29.27,316,33.85402617
01/15/2021 12:14:42,29.28,316,33.87664213
01/15/2021 12:14:52,29.3,316,33.85594252
01/15/2021 12:15:02,29.27,316,33.85068975
01/15/2021 12:15:12,29.3,316,33.79663008
01/15/2021 12:15:22,29.31,316,33.8159026
01/15/2021 12:15:32,29.32,316,33.82534753
01/15/2021 12:15:42,29.3,316,33.83944668
01/15/2021 12:15:52,29.31,316,33.84889042
01/15/2021 12:16:02,29.32,316,33.80561573
01/15/2021 12:16:12,29.27,316,33.84086051
01/15/2021 12:16:22,29.3,316,33.81312674
01/15/2021 12:16:32,29.31,316,33.8126607
01/15/2021 12:16:42,29.31,316,33.82248429
01/15/2021 12:16:52,29.31,316,33.82906376
01/15/2021 12:17:02,29.31,316,33.81266174
01/15/2021 12:17:12,29.33,316,33.80515269
01/15/2021 12:17:22,29.33,316,33.78866837
01/15/2021 12:17:32,29.33,316,33.81497273
01/15/2021 12:17:42,29.35,316,33.78450222
01/15/2021 12:17:52,29.33,316,33.7722761
01/15/2021 12:18:02,29.32,316,33.7891322
01/15/2021 12:18:12,29.32,316,33.81877525
01/15/2021 12:18:22,29.33,316,33.80515511
01/15/2021 12:18:32,29.33,316,33.81173167
01/15/2021 12:18:42,29.33,316,33.7985798
01/15/2021 12:18:52,29.35,316,33.78117311
01/15/2021 12:19:02,29.36,316,33.78404272
01/15/2021 12:19:12,29.36,316,33.75118621
01/15/2021 12:19:22,29.36,316,33.78404342
01/15/2021 12:19:32,29.36,316,33.79061575
01/15/2021 12:19:42,29.33,316,33.80515788
01/15/2021 12:19:52,29.35,316,33.8141327
01/15/2021 12:20:02,29.35,316,33.73516965
01/15/2021 12:20:12,29.33,316,33.82822159
01/15/2021 12:20:22,29.32,316,33.80562472
01/15/2021 12:20:32,29.33,316,33.81173582
01/15/2021 12:20:42,29.35,316,33.77460403
01/15/2021 12:20:52,29.36,316,33.77747475
01/15/2021 12:21:02,29.37,316,33.72769606
01/15/2021 12:21:12,29.37,316,33.72769641
01/15/2021 12:21:22,29.36,316,33.75776167
01/15/2021 12:21:32,29.37,316,33.7408354
01/15/2021 12:21:42,29.37,316,33.74083574
01/15/2021 12:21:52,29.38,316,33.72400661
01/15/2021 12:22:02,29.38,316,33.72400696
01/15/2021 12:22:12,29.39,316,33.7267937
01/15/2021 12:22:22,29.37,316,33.77368644
01/15/2021 12:22:32,29.38,316,33.73057574
01/15/2021 12:22:42,29.39,316,33.72355647
01/15/2021 12:22:52,29.38,316,33.7863655
01/15/2021 12:23:02,29.37,316,33.80663226
01/15/2021 12:23:12,29.38,316,33.76665837
01/15/2021 12:23:22,29.32,316,33.84185431
01/15/2021 12:23:32,29.32,316,33.80229762
01/15/2021 12:23:42,29.25,316,33.85823973
01/15/2021 12:23:52,29.3,316,33.84938007
01/15/2021 12:24:02,29.31,316,33.79294104
01/15/2021 12:24:12,29.31,316,33.82583447
01/15/2021 12:24:22,29.22,316,33.90255127
01/15/2021 12:24:32,29.27,316,33.86387924
01/15/2021 12:24:42,29.16,316,33.94169018
01/15/2021 12:24:52,29.22,316,33.89921107
01/15/2021 12:25:02,29.31,316,33.8455745
01/15/2021 12:25:12,29.28,316,33.8601588
01/15/2021 12:25:22,29.21,316,33.92281548
01/15/2021 12:25:32,29.19,316,33.96345737
01/15/2021 12:25:42,29.19,316,33.92044132
01/15/2021 12:25:52,29.14,316,33.91625527
01/15/2021 12:26:02,29.12,316,33.93703352
01/15/2021 12:26:12,29.14,316,33.95587307
01/15/2021 12:26:22,28.99,316,34.00954888
01/15/2021 12:26:32,29.03,316,33.9910668
01/15/2021 12:26:42,29.08,316,33.98198934
01/15/2021 12:26:52,29.27,316,33.88373045
01/15/2021 12:27:02,29.31,316,33.8521585
01/15/2021 12:27:12,29.35,316,33.82729634
01/15/2021 12:27:22,29.38,316,33.81274478
01/15/2021 12:27:32,29.38,316,33.78970499
01/15/2021 12:27:42,29.39,316,33.81884667
01/15/2021 12:27:52,29.39,316,33.81227772
01/15/2021 12:28:02,29.37,316,33.87587866
01/15/2021 12:28:12,29.42,316,33.86043582
01/15/2021 12:28:22,29.43,316,33.82038669
01/15/2021 12:28:32,29.44,316,33.82000634
01/15/2021 12:28:42,29.46,316,33.82239054
01/15/2021 12:28:52,29.44,316,33.82000703
01/15/2021 12:29:02,29.41,316,33.85101787
01/15/2021 12:29:12,29.36,316,33.91599271
01/15/2021 12:29:22,29.37,316,33.87921325
01/15/2021 12:29:32,29.44,316,33.86622772
01/15/2021 12:29:42,29.43,316,33.88982481
01/15/2021 12:29:52,29.44,316,33.8827763
01/15/2021 12:30:02,29.43,316,33.83028239
01/15/2021 12:30:12,29.47,316,33.8516688
01/15/2021 12:30:22,29.48,316,33.83474831
01/15/2021 12:30:32,29.47,316,33.82201256
01/15/2021 12:30:42,29.46,316,33.79273651
